hotel,proveedor,fecha_inicio,fecha_fin,tipo_habitacion,tarifa_sencilla,tarifa_doble,tarifa_triple,tarifa_cuadruple,tarifa_primer_menor,tarifa_segundo_menor,tarifa_junior,habitaciones_disponibles,observaciones,estado
BRISAS IXTAPA,Para Compartir,2026-11-13,2026-11-15,Estándar,4313.0,2719.0,2404.0,2247.0,1125.0,,,,,Activo
BRISAS IXTAPA,Para Compartir,2026-11-15,2026-11-17,Estándar,3875.0,2500.0,2258.0,2138.0,0.0,,,,,Activo
BRISAS IXTAPA,Para Compartir,2026-11-20,2026-11-22,Estándar,4313.0,2719.0,2404.0,2247.0,1125.0,,,,,Activo
BRISAS IXTAPA,Para Compartir,2026-11-22,2026-11-24,Estándar,3875.0,2500.0,2258.0,2138.0,0.0,,,,,Activo
BRISAS IXTAPA,Para Compartir,2026-11-27,2026-11-29,Estándar,4313.0,2719.0,2404.0,2247.0,1125.0,,,,,Activo
BRISAS IXTAPA,Para Compartir,2026-11-29,2026-12-01,Estándar,3875.0,2500.0,2258.0,2138.0,0.0,,,,,Activo
BRISAS IXTAPA,Para Compartir,2026-12-04,2026-12-06,Estándar,4313.0,2719.0,2404.0,2247.0,1125.0,,,,,Activo
BRISAS IXTAPA,Para Compartir,2026-12-11,2026-12-13,Estándar,4313.0,2719.0,2404.0,2247.0,1125.0,,,,,Activo
BRISAS IXTAPA,Para Compartir,2026-12-13,2026-12-15,Estándar,3875.0,2500.0,2258.0,2138.0,0.0,,,,,Activo
Bahia Principe Grand Coba,Pre-compras 2026,2026-06-11,2026-06-14,Junior Suite,2547.0,1697.85,1612.95,,GRATIS,849.01,na,9.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Bahia Principe Grand Coba,Pre-compras 2026,2026-07-09,2026-07-12,Junior Suite ,3012.32,2008.21,1907.8,, GRATIS,1004.21,na,9.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Bahia Principe Grand Coba,Pre-compras 2026,2026-07-16,2026-07-19,Junior Suite ,3012.32,2008.21,1907.8,, GRATIS,1004.21,na,9.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Bahia Principe Grand Coba,Pre-compras 2026,2026-08-06,2026-08-09,Junior Suite Superior,3265.0,2177.0,2068.0,,0.0,1088.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Bahia Principe Grand Coba,Pre-compras 2026,2026-09-03,2026-09-06,Junior Suite Superior,2642.0,1761.0,1673.0,,0.0,881.0,,5.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Bahia Principe Grand Coba,Pre-compras 2026,2026-09-10,2026-09-13,Junior Suite Superior,2642.0,1761.0,1673.0,,0.0,881.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Bahia Principe Grand Coba,Pre-compras 2026,2026-10-08,2026-10-11,Junior Suite,2378.0,1585.0,1506.0,,GRATIS,792.67,na,1.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Bahia Principe Grand Coba,Pre-compras 2026,2026-10-15,2026-10-18,Junior Suite Superior,2642.0,1761.0,1673.0,,0.0,881.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Barcelo Maya Grand ,Pre-compras 2026,2026-05-29,2026-05-31,Superior Room,4658.0,2911.0,2717.0,,1456,1456,na,10.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Barcelo Puerto Vallarta,Pre-compras 2026,2026-08-27,2026-08-30,Suite Deluxe,3080.0,2200.0,2054.0,,1100.0,1100.0,1430.0,21.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Barcelo Puerto Vallarta,Pre-compras 2026,2026-09-03,2026-09-06,Suite Deluxe	,3080.0,2200.0,2053.33,,1100,1100,1430,21.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Barcelo Puerto Vallarta,Pre-compras 2026,2026-09-17,2026-09-20,Suite Deluxe,3080.0,2200.0,2054.0,,1100.0,1100.0,1430.0,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Barcelo Puerto Vallarta,Pre-compras 2026,2026-09-24,2026-09-27,Suite Deluxe,3080.0,2200.0,2054.0,,1100.0,1100.0,1430.0,21.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Barcelo Puerto Vallarta,Pre-compras 2026,2026-10-01,2026-10-04,Suite Deluxe,3080.0,2200.0,2054.0,,1100.0,1100.0,1430.0,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Barcelo Puerto Vallarta,Pre-compras 2026,2026-10-08,2026-10-11,Suite Deluxe,3080.0,2200.0,2054.0,,1100.0,1100.0,1430.0,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Barcelo Puerto Vallarta,Pre-compras 2026,2026-10-08,2026-10-11,Suite Deluxe	,3080.0,2200.0,2054.0,,1100,1100,1430,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Barcelo Puerto Vallarta,Pre-compras 2026,2026-10-15,2026-10-18,Suite Deluxe,3080.0,2200.0,2054.0,,1100.0,1100.0,1430.0,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Barcelo Puerto Vallarta,Pre-compras 2026,2026-10-29,2026-11-01,Suite Deluxe,3080.0,2200.0,2054.0,,1100.0,1100.0,1430.0,21.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Brisas Huatulco,Pre-compras 2026,2026-10-30,2026-11-01,De lujo,4790.0,2986.0,2679.0,,938.0,938.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Brisas Huatulco,Pre-compras 2026,2026-12-11,2026-12-13,De lujo,5089.0,3135.0,2778.0,,938.0,938.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Brisas Huatulco,Pre-compras 2026,2026-12-18,2026-12-20,De lujo,5089.0,3135.0,2778.0,,938.0,938.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Brisas Huatulco ,Pre-compras 2026,2026-10-30,2026-11-01,De lujo,4790.0,2986.0,2679.0,,938,938,na,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Brisas Huatulco ,Pre-compras 2026,2026-12-11,2026-12-13,De lujo,5089.0,3135.0,2778.0,,938,938,na,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Brisas Huatulco ,Pre-compras 2026,2026-12-18,2026-12-20,De lujo,5089.0,3135.0,2778.0,,938,938,na,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Castillo Huatulco,Pre-compras 2026,2026-05-01,2026-05-03,Estándar,2361.03,1567.53,1567.96,,0.0,0.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Castillo Huatulco,Pre-compras 2026,2026-05-08,2026-05-10,Estándar,2361.03,1567.53,1567.96,,0.0,0.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Castillo Huatulco,Pre-compras 2026,2026-07-24,2026-07-26,Estándar,2361.03,1567.53,1567.96,,0.0,0.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Castillo Huatulco,Pre-compras 2026,2026-08-07,2026-08-09,Estándar,2361.03,1567.53,1567.96,,0.0,0.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Castillo Huatulco,Pre-compras 2026,2026-09-11,2026-09-13,Estándar,2361.03,1567.53,1567.96,,0.0,0.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Castillo Huatulco,Pre-compras 2026,2026-10-30,2026-11-01,Estándar,2361.03,1567.53,1567.96,,0.0,0.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Castillo Huatulco,Pre-compras 2026,2026-11-13,2026-11-15,Estándar,2361.03,1567.53,1567.96,,0.0,0.0,,10.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Castillo Huatulco,Pre-compras 2026,2026-12-11,2026-12-13,Estándar,2361.03,1567.53,1567.96,,0.0,0.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Castillo Huatulco,Pre-compras 2026,2026-12-18,2026-12-20,Estándar,2361.03,1567.53,1567.96,,0.0,0.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Castillo Huatulco ,Pre-compras 2026,2026-05-08,2026-05-10,Estándar ,2361.03,1567.53,1567.96,,GRATIS,GRATIS,na,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Castillo Huatulco ,Pre-compras 2026,2026-07-24,2026-07-26,Estándar ,2361.03,1567.53,1567.96,,GRATIS,GRATIS,na,2.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Castillo Huatulco ,Pre-compras 2026,2026-08-07,2026-08-09,Estándar ,2361.03,1567.53,1567.96,,GRATIS,GRATIS,na,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Castillo Huatulco ,Pre-compras 2026,2026-08-13,2026-08-16,Delujo vista al jardín,4760.0,2800.0,2613.0,,GRATIS,GRATIS,na,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Castillo Huatulco ,Pre-compras 2026,2026-09-11,2026-09-13,Estándar ,2361.03,1567.53,1567.96,,GRATIS,GRATIS,na,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Castillo Huatulco ,Pre-compras 2026,2026-10-30,2026-11-01,Estándar ,2361.03,1567.53,1567.96,,GRATIS,GRATIS,na,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Castillo Huatulco ,Pre-compras 2026,2026-11-13,2026-11-15,Estándar ,2361.03,1567.53,1567.96,,GRATIS,GRATIS,na,10.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Castillo Huatulco ,Pre-compras 2026,2026-12-11,2026-12-13,Estándar ,2361.03,1567.53,1567.96,,GRATIS,GRATIS,na,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Castillo Huatulco ,Pre-compras 2026,2026-12-18,2026-12-20,Estándar ,2361.03,1567.53,1567.96,,GRATIS,GRATIS,na,20.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Coral Blue Huatulco,Pre-compras 2026,2026-02-13,2026-02-15,Deluxe Doble Vista A La Reserva,3423.0,1711.5,1673.0,,0.0,0.0,,2.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Coral Blue Huatulco,Pre-compras 2026,2026-05-08,2026-05-10,Deluxe Doble Vista A La Reserva,3423.0,1711.5,1673.0,,0.0,0.0,,0.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Decameron Complex,Pre-compras 2026,2026-02-22,2026-02-25,Estandar,3854.0,2267.0,2267.0,,998,998,na,2.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
Dreams Huatulco,Pre-compras 2026,2026-04-24,2026-04-26,Deluxe Tropical View,5341.0,2968.0,2869.0,,1308.0,1308.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Dreams Huatulco,Pre-compras 2026,2026-05-29,2026-05-31,Deluxe Tropical View,5341.0,2968.0,2869.0,,1308.0,1308.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Dreams Huatulco,Pre-compras 2026,2026-09-18,2026-09-20,Deluxe Tropical View,4960.0,2755.0,2663.0,,1214.0,1214.0,,20.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Dreams Huatulco,Pre-compras 2026,2026-12-04,2026-12-06,Deluxe Tropical View,5208.0,2894.0,2797.0,,1274.0,1274.0,,16.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Dreams Huatulco,Pre-compras 2026,2026-12-18,2026-12-20,Deluxe Tropical View,5208.0,2894.0,2797.0,,1274.0,1274.0,,8.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Dreams Vista Cancun,Pre-compras 2026,2026-03-18,2026-03-22,Deluxe Ocean View,6278.0,3488.0,3446.0,,0.0,0.0,,8.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Dreams Vista Cancun,Pre-compras 2026,2026-04-22,2026-04-26,Deluxe Ocean View,5524.0,3069.0,3028.0,,0.0,0.0,,8.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Dreams Vista Cancun,Pre-compras 2026,2026-04-29,2026-05-03,Deluxe Ocean View,5524.0,3069.0,3028.0,,0.0,0.0,,9.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Dreams Vista Cancun,Pre-compras 2026,2026-09-09,2026-09-13,Deluxe Ocean View,4854.0,2696.0,2655.0,,0.0,0.0,,10.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
EMPORIO IXTAPA,Para Compartir,2026-02-20,2026-02-22,Estándar,3223.0,2015.0,1900.0,,819.0,,,,CONFIRMACION INMEDIATA,Activo
EMPORIO IXTAPA,Para Compartir,2026-03-01,2026-03-03,Estándar,2874.0,1797.0,1754.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-03-13,2026-03-16,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-04-09,2026-04-12,Estándar,4270.0,2669.0,2336.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-04-16,2026-04-19,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-04-30,2026-05-03,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-05-08,2026-05-10,Estándar,3223.0,2015.0,1900.0,,819.0,,,,SUPLEMENTO OBLIGATORIO DIA DE LAS MADRES ADL $395 / MNRS $240,Activo
EMPORIO IXTAPA,Para Compartir,2026-05-17,2026-05-19,Estándar,3223.0,2015.0,1900.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-05-24,2026-05-26,Estándar,3223.0,2015.0,1900.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-05-31,2026-06-02,Estándar,3223.0,2015.0,1900.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-06-05,2026-06-07,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-06-07,2026-06-09,Estándar,2874.0,1797.0,1754.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-06-12,2026-06-14,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-06-19,2026-06-21,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-06-26,2026-06-28,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-06-28,2026-06-30,Estándar,2874.0,1797.0,1754.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGA DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-07-03,2026-07-05,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-07-05,2026-07-07,Estándar,3223.0,2015.0,1900.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGA DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-07-10,2026-07-12,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-07-16,2026-07-19,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-07-19,2026-07-21,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-07-23,2026-07-26,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-07-26,2026-07-28,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-07-30,2026-08-02,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-08-02,2026-08-04,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-08-06,2026-08-09,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-08-09,2026-08-11,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-08-13,2026-08-16,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-08-16,2026-08-18,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-08-21,2026-08-23,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-08-23,2026-08-25,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-08-28,2026-08-30,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-08-30,2026-09-02,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-09-04,2026-09-06,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-09-11,2026-09-13,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-09-13,2026-09-16,Estándar,3223.0,2015.0,1900.0,,819.0,,,,SUPLEMENTO OBLIGATORIO CENA MEXICANA ADL $395 / MNR 240,Activo
EMPORIO IXTAPA,Para Compartir,2026-09-18,2026-09-20,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-09-20,2026-09-22,Estándar,2874.0,1797.0,1754.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-09-25,2026-09-27,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-09-27,2026-09-29,Estándar,2874.0,1797.0,1754.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-10-02,2026-10-04,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-10-09,2026-10-11,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-10-16,2026-10-18,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-10-18,2026-10-20,Estándar,2874.0,1797.0,1754.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-10-23,2026-10-25,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-10-25,2026-10-27,Estándar,2874.0,1797.0,1754.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-10-30,2026-11-01,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-11-01,2026-11-03,Estándar,3223.0,2015.0,1900.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-11-06,2026-11-08,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-11-08,2026-11-10,Estándar,3223.0,2015.0,1900.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-11-13,2026-11-16,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-11-19,2026-11-22,Estándar,3572.0,2233.0,2045.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-11-27,2026-11-29,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-11-29,2026-12-01,Estándar,3223.0,2015.0,1900.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-12-04,2026-12-06,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-12-06,2026-12-08,Estándar,3223.0,2015.0,1900.0,,819.0,,,,"EARLY CHECK IN PARA USO DE INSTALACIONES, NO INCLUYE DESAYUNO(ENTREGAD DE HABITACIONES 15:00 HRS)",Activo
EMPORIO IXTAPA,Para Compartir,2026-12-11,2026-12-13,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-12-17,2026-12-20,Estándar,4270.0,2669.0,2336.0,,819.0,,,,,Activo
EMPORIO IXTAPA,Para Compartir,2026-12-20,2026-12-22,Estándar,4270.0,2669.0,2336.0,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-02-20,2026-02-22,Estándar,3223.0,2015.0,,,819.0,,,,CONFIRMACION INMEDIATA,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-03-13,2026-03-16,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-04-09,2026-04-12,Estándar,4270.0,2669.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-04-16,2026-04-19,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-04-23,2026-04-26,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-04-30,2026-05-03,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-05-08,2026-05-10,Estándar,3223.0,2015.0,,,819.0,,,,SUPLEMENTO OBLIGATORIO DIA DE LAS MADRES ADL $395 / MNRS $240,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-06-05,2026-06-07,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-06-12,2026-06-14,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-06-19,2026-06-21,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-07-03,2026-07-05,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-07-10,2026-07-12,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-07-16,2026-07-19,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-07-23,2026-07-26,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-07-30,2026-08-02,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-08-06,2026-08-09,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-08-13,2026-08-16,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-08-21,2026-08-23,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-08-28,2026-08-30,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-09-13,2026-09-16,Estándar,3223.0,2015.0,,,819.0,,,,SUPLEMENTO OBLIGATORIO CENA MEXICANA ADL $395 / MNR 240,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-11-06,2026-11-08,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-11-13,2026-11-16,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-11-19,2026-11-22,Estándar,3572.0,2233.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-11-27,2026-11-29,Estándar,3223.0,2015.0,1900.0,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-12-04,2026-12-06,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / CAMA KING,Para Compartir,2026-12-11,2026-12-13,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
